valor,inicio,num_apostas,valorApostado,valorGanho,diferenca,result,minutos_decorridos,dia,mes,dia_da_semana
14.62,1754201686,3938,26108.8,-73980.06,-47871.26,1,194,3,8,6
1.72,1754201730,4772,27022.11,-7695.18,19326.93,0,195,3,8,6
1.28,1754201749,4437,24479.97,-1097.68,23382.29,0,195,3,8,6
1.78,1754201762,3919,18514.9,-6161.75,12353.15,0,196,3,8,6
4.54,1754201780,4183,26663.4,-47191.49,-20528.09,1,196,3,8,6
14.41,1754201807,4685,25521.43,-70539.98,-45018.55,1,196,3,8,6
1.23,1754201853,4824,25106.63,-1093.16,24013.47,0,197,3,8,6
2.42,1754201866,4135,22061.67,-18503.83,3557.84,1,197,3,8,6
15.09,1754201886,4963,31377.43,-87358.4,-55980.97,1,198,3,8,6
4.18,1754201932,4714,21129.48,-32021.14,-10891.66,1,198,3,8,6
1.13,1754201958,5241,26628.16,-286.87,26341.29,0,199,3,8,6
2.23,1754201977,4878,32169.89,-22288.61,9881.28,1,199,3,8,6
1.4,1754201995,5574,31264.11,-1670.99,29593.12,0,199,3,8,6
1.8,1754202013,5365,32838.45,-9215.81,23622.64,0,200,3,8,6
1.55,1754202027,5074,33921.35,-4101.97,29819.38,0,200,3,8,6
1.16,1754202041,4722,31233.99,-779.3,30454.69,0,200,3,8,6
1.07,1754202054,4244,24924.42,-35.7,24888.72,0,200,3,8,6
1.19,1754202069,3803,23080.25,-799.91,22280.34,0,201,3,8,6
16.35,1754202077,3510,16606.6,-57281.3,-40674.7,1,201,3,8,6
1.25,1754202121,4797,27430.46,-1205.8,26224.66,0,202,3,8,6
7.08,1754202135,4141,24654.86,-56407.55,-31752.69,1,202,3,8,6
57.84,1754202169,4653,26170.6,-97483.45,-71312.85,1,202,3,8,6
1.64,1754202230,5133,24541.82,-4384.32,20157.5,0,203,3,8,6
4.55,1754202248,4936,32902.39,-55358.71,-22456.32,1,204,3,8,6
3.21,1754202279,5552,30654.57,-39535.42,-8880.85,1,204,3,8,6
9.86,1754202302,5254,28773.95,-65366.64,-36592.69,1,205,3,8,6
5.72,1754202337,5875,29848.18,-60829.45,-30981.27,1,205,3,8,6
1.79,1754202375,6079,28744.9,-6546.87,22198.03,0,206,3,8,6
2.14,1754202389,5677,26718.46,-12376.53,14341.93,1,206,3,8,6
1.28,1754202414,6120,27730.12,-1142.15,26587.97,0,206,3,8,6
1.75,1754202426,5776,33968.63,-9193.52,24775.11,0,207,3,8,6
1.83,1754202444,5555,28298.51,-10756.45,17542.06,0,207,3,8,6
4.46,1754202459,5510,34572.58,-53912.13,-19339.55,1,207,3,8,6
1.41,1754202492,7731,68122.27,-6030.34,62091.93,0,208,3,8,6
1.18,1754202517,5054,27295.08,-544.77,26750.31,0,208,3,8,6
6.32,1754202525,5051,28366.49,-58274.99,-29908.5,1,208,3,8,6
8.56,1754202551,6035,28654.36,-66583.99,-37929.63,1,209,3,8,6
1.63,1754202587,6353,24237.02,-5481.8,18755.22,0,209,3,8,6
2.21,1754202609,5626,25884.95,-16876.69,9008.26,1,210,3,8,6
1.09,1754202624,6094,27172.92,-217.87,26955.05,0,210,3,8,6
1.08,1754202638,7164,81882.23,-188.74,81693.49,0,210,3,8,6
1.69,1754202662,833,515248.82,-104839.89,410408.93,0,211,3,8,6
1.28,1754202674,562,859038.27,-28838.8,830199.47,0,211,3,8,6
1.03,1754202688,1345,256361.83,-9.07,256352.76,0,211,3,8,6
3.37,1754202700,4154,24582.67,-28933.99,-4351.32,1,211,3,8,6
8.31,1754202716,5008,26329.07,-59032.12,-32703.05,1,211,3,8,6
3.34,1754202757,5470,33538.94,-42883.15,-9344.21,1,212,3,8,6
10.11,1754202779,5456,34007.74,-74824.13,-40816.39,1,212,3,8,6
1.17,1754202814,5585,27451.69,-227.25,27224.44,0,213,3,8,6
3.06,1754202831,4697,25297.68,-22450.08,2847.6,1,213,3,8,6
1.57,1754202856,5434,29365.81,-4581.47,24784.34,0,214,3,8,6
14.34,1754202871,5380,35704.6,-88715.34,-53010.74,1,214,3,8,6
3.95,1754202913,5429,25479.55,-35743.33,-10263.78,1,215,3,8,6
5.15,1754202941,5989,33382.32,-53377.05,-19994.73,1,215,3,8,6
1.09,1754202976,6280,27859.1,-384.49,27474.61,0,216,3,8,6
4.07,1754202988,5406,30451.42,-45879.75,-15428.33,1,216,3,8,6
3.57,1754203015,6352,35183.8,-47237.6,-12053.8,1,216,3,8,6
2.28,1754203037,6513,27813.58,-18652.8,9160.78,1,217,3,8,6
1.7,1754203061,5960,28297.97,-5645.19,22652.78,0,217,3,8,6
1.35,1754203077,6005,29986.65,-2126.3,27860.35,0,217,3,8,6
1.1,1754203090,5274,30222.21,-173.51,30048.7,0,218,3,8,6
1.93,1754203105,4821,29982.97,-12519.11,17463.86,0,218,3,8,6
1.89,1754203125,5173,33177.04,-15272.07,17904.97,0,218,3,8,6
1.28,1754203155,5172,35360.14,-1506.0,33854.14,0,219,3,8,6
2.41,1754203169,4665,33713.98,-25642.09,8071.89,1,219,3,8,6
1.38,1754203190,5429,35185.73,-4077.92,31107.81,0,219,3,8,6
1.23,1754203205,4612,28747.44,-1432.8,27314.64,0,220,3,8,6
48.81,1754203215,3806,27011.65,-83929.82,-56918.17,1,220,3,8,6
1.41,1754203273,5181,29310.27,-2998.95,26311.32,0,221,3,8,6
2.45,1754203293,4622,30112.12,-26762.17,3349.95,1,221,3,8,6
1.85,1754203309,4837,29176.32,-14288.87,14887.45,0,221,3,8,6
4.14,1754203329,5225,40510.99,-65115.91,-24604.92,1,222,3,8,6
4.17,1754203354,4824,23871.14,-38028.16,-14157.02,1,222,3,8,6
2.65,1754203388,5494,31440.97,-30586.01,854.96,1,223,3,8,6
7.4,1754203414,5332,35938.79,-68774.62,-32835.83,1,223,3,8,6
6.12,1754203440,5800,36190.03,-79747.09,-43557.06,1,224,3,8,6
3.78,1754203475,5947,35461.39,-51590.79,-16129.4,1,224,3,8,6
3.99,1754203505,6061,28425.95,-47898.18,-19472.23,1,225,3,8,6
1.46,1754203530,6336,26188.96,-2690.96,23498.0,0,225,3,8,6
2.72,1754203545,5336,24590.69,-21703.14,2887.55,1,225,3,8,6
2.71,1754203567,6193,25914.04,-28157.98,-2243.94,1,226,3,8,6
1.24,1754203594,6377,34469.86,-496.35,33973.51,0,226,3,8,6
63.91,1754203604,5695,35281.04,-126797.42,-91516.38,1,226,3,8,6
15.02,1754203666,6545,29283.57,-83325.92,-54042.35,1,227,3,8,6
4.63,1754203710,6457,30303.94,-40417.44,-10113.5,1,228,3,8,6
3.53,1754203741,6575,32098.24,-47139.72,-15041.48,1,229,3,8,6
43.2,1754203767,6772,29918.32,-106269.74,-76351.42,1,229,3,8,6
2.21,1754203824,7173,33977.39,-16148.6,17828.79,1,230,3,8,6
1.69,1754203852,5155,23778.74,-4719.16,19059.58,0,230,3,8,6
2.95,1754203861,6222,30636.0,-29616.59,1019.41,1,231,3,8,6
35.34,1754203884,7108,38287.44,-117417.79,-79130.35,1,231,3,8,6
1.0,1754203939,7675,33022.55,-0.0,33022.55,0,232,3,8,6
2.9,1754203956,4372,21375.84,-18129.4,3246.44,1,232,3,8,6
1.28,1754203978,7869,38708.3,-1610.08,37098.22,0,232,3,8,6
19.35,1754203996,5718,31276.56,-100458.93,-69182.37,1,233,3,8,6
1.96,1754204036,7358,28797.06,-8825.98,19971.08,0,233,3,8,6
2.31,1754204059,5940,34721.1,-26289.35,8431.75,1,234,3,8,6
14.92,1754204081,7201,27818.46,-80048.44,-52229.98,1,234,3,8,6
1.06,1754204126,7933,34969.96,-62.65,34907.31,0,235,3,8,6
3.16,1754204136,6487,29195.07,-33363.84,-4168.77,1,235,3,8,6
3.37,1754204166,8240,36659.48,-46600.35,-9940.87,1,236,3,8,6
2.66,1754204195,7708,36442.68,-29484.79,6957.89,1,236,3,8,6
2.29,1754204211,5156,21987.14,-16480.32,5506.82,1,236,3,8,6
1.17,1754204235,8051,38460.35,-956.21,37504.14,0,237,3,8,6
4.81,1754204252,5224,23282.74,-38764.66,-15481.92,1,237,3,8,6
1.0,1754204281,8734,41232.54,-0.0,41232.54,0,238,3,8,6
1.18,1754204293,6335,32201.0,-303.05,31897.95,0,238,3,8,6
27.93,1754204319,6011,30090.9,-100387.62,-70296.72,1,238,3,8,6
1.6,1754204371,7953,39579.05,-5000.27,34578.78,0,239,3,8,6
5.63,1754204393,6451,25124.12,-47540.78,-22416.66,1,239,3,8,6
2.1,1754204423,7656,32815.05,-18227.05,14588.0,1,240,3,8,6
2.18,1754204441,4249,21519.31,-15104.19,6415.12,1,240,3,8,6
172.64,1754204463,8114,38188.42,-150675.97,-112487.55,1,241,3,8,6
2.23,1754204536,7573,29263.46,-17004.95,12258.51,1,242,3,8,6
1.97,1754204565,4941,22738.88,-9859.42,12879.46,0,242,3,8,6
1.19,1754204574,6680,31664.29,-655.34,31008.95,0,242,3,8,6
5.67,1754204594,5847,27954.62,-53344.56,-25389.94,1,243,3,8,6
6.32,1754204636,8230,40303.53,-88820.96,-48517.43,1,243,3,8,6
1.5,1754204668,8755,43549.55,-3773.29,39776.26,0,244,3,8,6
10.25,1754204691,5237,24314.6,-64284.91,-39970.31,1,244,3,8,6
13.68,1754204729,8970,38773.22,-114890.96,-76117.74,1,245,3,8,6
1.14,1754204770,10116,91747.74,-1713.57,90034.17,0,246,3,8,6
114.64,1754204802,4818,22594.08,-122238.91,-99644.83,1,246,3,8,6
1.14,1754204854,335,2113802.23,-10106.52,2103695.71,0,247,3,8,6
28.91,1754204885,5981,30971.57,-124835.99,-93864.42,1,248,3,8,6
16.63,1754204934,6432,27831.22,-96896.55,-69065.33,1,248,3,8,6
3.26,1754204987,7858,29839.06,-27430.28,2408.78,1,249,3,8,6
1.22,1754205007,5338,23394.26,-399.47,22994.79,0,250,3,8,6
3.34,1754205026,5831,24439.75,-26156.4,-1716.65,1,250,3,8,6
2.92,1754205042,7652,35427.42,-39759.9,-4332.48,1,250,3,8,6
1.0,1754205068,5822,32843.95,-0.0,32843.95,0,251,3,8,6
1.13,1754205080,5670,28182.2,-212.41,27969.79,0,251,3,8,6
5.25,1754205093,6497,26627.19,-46743.37,-20116.18,1,251,3,8,6
1.11,1754205127,7916,31564.79,-118.63,31446.16,0,252,3,8,6
5.24,1754205147,5265,27010.75,-51769.53,-24758.78,1,252,3,8,6
1.18,1754205168,7532,23697.93,-763.89,22934.04,0,252,3,8,6
14.8,1754205191,5706,35597.11,-108461.36,-72864.25,1,253,3,8,6
1.0,1754205231,7676,31232.24,-0.0,31232.24,0,253,3,8,6
12.91,1754205248,5960,29086.56,-97661.87,-68575.31,1,254,3,8,6
1.4,1754205295,8601,80963.12,-3710.58,77252.54,0,254,3,8,6
1.27,1754205320,5942,36749.7,-804.5,35945.2,0,255,3,8,6
1.3,1754205330,2207,93465.99,-2536.63,90929.36,0,255,3,8,6
1.21,1754205341,417,1307852.87,-43337.18,1264515.69,0,255,3,8,6
2.65,1754205358,6586,26605.74,-20643.93,5961.81,1,255,3,8,6
4.13,1754205379,6991,28634.44,-42460.31,-13825.87,1,256,3,8,6
1.38,1754205409,8051,35347.06,-1469.59,33877.47,0,256,3,8,6
3.77,1754205420,4906,23250.56,-31161.55,-7910.99,1,257,3,8,6
4.31,1754205449,8209,34851.81,-58200.26,-23348.45,1,257,3,8,6
1.12,1754205475,7998,27745.08,-286.93,27458.15,0,257,3,8,6
1.35,1754205497,7157,73123.37,-2719.76,70403.61,0,258,3,8,6
2.91,1754205520,6027,26927.12,-22737.38,4189.74,1,258,3,8,6
30.73,1754205530,7676,35223.76,-121963.22,-86739.46,1,258,3,8,6
2.28,1754205584,8474,29855.78,-17278.8,12576.98,1,259,3,8,6
1.59,1754205607,5937,27975.64,-2986.01,24989.63,0,260,3,8,6
2.55,1754205625,6172,23990.09,-18289.6,5700.49,1,260,3,8,6
1.06,1754205641,7730,76648.35,-60.75,76587.6,0,260,3,8,6
1.34,1754205672,5950,28065.7,-1198.72,26866.98,0,261,3,8,6
7.69,1754205681,5963,27881.48,-64027.92,-36146.44,1,261,3,8,6
55.5,1754205711,8441,42642.07,-157304.64,-114662.57,1,261,3,8,6
2.51,1754205771,7267,34647.19,-25921.53,8725.66,1,262,3,8,6
1.15,1754205796,5165,31529.92,-411.52,31118.4,0,263,3,8,6
1.23,1754205819,5486,33736.96,-862.56,32874.4,0,263,3,8,6
7.8,1754205831,5247,26128.24,-69030.11,-42901.87,1,263,3,8,6
2.13,1754205863,513,1799616.4,-790924.23,1008692.17,1,264,3,8,6
1.94,1754205907,4273,32182.47,-10278.96,21903.51,0,265,3,8,6
2.68,1754205919,4625,21692.8,-16587.5,5105.3,1,265,3,8,6
2.53,1754205928,8044,38364.69,-36316.92,2047.77,1,265,3,8,6
1.71,1754205955,6243,26085.36,-6774.17,19311.19,0,265,3,8,6
1.0,1754205972,6503,76888.6,-0.0,76888.6,0,266,3,8,6
20.81,1754205997,5808,28627.27,-103683.89,-75056.62,1,266,3,8,6
7.82,1754206049,8181,44386.03,-90112.43,-45726.4,1,267,3,8,6
3.98,1754206085,7967,37333.13,-55827.45,-18494.32,1,268,3,8,6
2.95,1754206110,6355,23446.16,-20895.9,2550.26,1,268,3,8,6
1.19,1754206135,44,11819020.76,-159535.99,11659484.77,0,268,3,8,6
1.35,1754206167,6559,23403.49,-1307.11,22096.38,0,269,3,8,6
1.0,1754206175,3168,27231.64,-0.0,27231.64,0,269,3,8,6
5.05,1754206185,6202,29979.37,-50021.82,-20042.45,1,269,3,8,6
1.95,1754206210,8476,35012.62,-7527.77,27484.85,0,270,3,8,6
1.87,1754206238,5035,28828.18,-7354.19,21473.99,0,270,3,8,6
2.68,1754206255,6580,64107.6,-54194.1,9913.5,1,270,3,8,6
1.34,1754206290,852,627385.65,-23900.63,603485.02,0,271,3,8,6
2.11,1754206310,5322,25462.88,-12914.57,12548.31,1,271,3,8,6
2.49,1754206319,6509,23511.38,-19305.48,4205.9,1,271,3,8,6
1.1,1754206348,6822,28141.51,-346.08,27795.43,0,272,3,8,6
1.09,1754206360,6241,26213.47,-101.01,26112.46,0,272,3,8,6
2.21,1754206377,6452,31796.54,-21977.54,9819.0,1,272,3,8,6
1.0,1754206407,5607,64971.84,-0.0,64971.84,0,273,3,8,6
2.06,1754206425,6957,31419.71,-16475.71,14944.0,1,273,3,8,6
6.34,1754206442,6654,27596.21,-53840.24,-26244.03,1,274,3,8,6
2.01,1754206475,7862,32376.19,-11724.74,20651.45,1,274,3,8,6
2.78,1754206499,5559,22655.12,-21664.01,991.11,1,274,3,8,6
6.78,1754206517,7907,29853.12,-65580.92,-35727.8,1,275,3,8,6
1.26,1754206558,8190,33132.69,-745.13,32387.56,0,275,3,8,6
5.66,1754206570,5868,24420.15,-49255.35,-24835.2,1,276,3,8,6
2.65,1754206605,7367,29025.94,-26480.5,2545.44,1,276,3,8,6
2.76,1754206631,6375,26958.52,-26006.78,951.74,1,277,3,8,6
1.35,1754206654,6536,27448.66,-1786.68,25661.98,0,277,3,8,6
2.31,1754206666,5525,30250.39,-19251.48,10998.91,1,277,3,8,6
3.77,1754206692,6831,32059.78,-47897.32,-15837.54,1,278,3,8,6
2.19,1754206717,8365,34762.19,-22765.96,11996.23,1,278,3,8,6
5.31,1754206746,5419,25658.55,-47086.35,-21427.8,1,279,3,8,6
2.2,1754206772,972,688025.89,-434016.03,254009.86,1,279,3,8,6
1.0,1754206813,2077,57570.32,-0.0,57570.32,0,280,3,8,6
9.36,1754206824,6086,23296.55,-59027.3,-35730.75,1,280,3,8,6
14.82,1754206858,7755,30591.69,-91791.4,-61199.71,1,280,3,8,6
161.14,1754206908,8022,27632.2,-135851.92,-108219.72,1,281,3,8,6
1.66,1754206977,7723,72818.09,-8958.38,63859.71,0,282,3,8,6
3.23,1754207011,4747,22039.69,-24272.45,-2232.76,1,283,3,8,6
1.27,1754207022,33,21332636.95,-482224.8,20850412.15,0,283,3,8,6
4.12,1754207055,5772,29989.36,-47672.21,-17682.85,1,284,3,8,6
1.0,1754207066,8868,28194.04,-0.0,28194.04,0,284,3,8,6
6.66,1754207083,6422,30235.35,-75680.2,-45444.85,1,284,3,8,6
5.03,1754207116,8919,32641.12,-57824.19,-25183.07,1,285,3,8,6
1.48,1754207145,7527,27171.05,-1694.89,25476.16,0,285,3,8,6
1.75,1754207164,6771,25510.94,-3379.08,22131.86,0,286,3,8,6
12.98,1754207183,6721,27416.92,-83223.03,-55806.11,1,286,3,8,6
2.79,1754207228,8371,36890.52,-34786.75,2103.77,1,287,3,8,6
1.19,1754207255,19,17795516.41,-180765.64,17614750.77,0,287,3,8,6
2.76,1754207273,5518,24583.43,-22682.05,1901.38,1,287,3,8,6
5.31,1754207283,7191,31497.62,-64775.97,-33278.35,1,288,3,8,6
5.42,1754207324,7591,27428.4,-59049.37,-31620.97,1,288,3,8,6
2.76,1754207358,8112,90752.74,-78945.42,11807.32,1,289,3,8,6
5.16,1754207393,5774,30875.36,-61133.8,-30258.44,1,289,3,8,6
1.93,1754207415,7256,28723.76,-6289.05,22434.71,0,290,3,8,6
1.22,1754207430,5712,27438.64,-691.36,26747.28,0,290,3,8,6
1.0,1754207440,5254,22742.78,-0.0,22742.78,0,290,3,8,6
1.26,1754207451,5985,30586.64,-730.12,29856.52,0,290,3,8,6
1.0,1754207470,4962,27653.45,-0.0,27653.45,0,291,3,8,6
1.21,1754207478,5155,34150.07,-826.55,33323.52,0,291,3,8,6
1.0,1754207496,4820,22924.73,-0.0,22924.73,0,291,3,8,6
8.82,1754207506,5470,32661.08,-82511.94,-49850.86,1,291,3,8,6
1.72,1754207543,7601,32438.13,-4648.75,27789.38,0,292,3,8,6
1.1,1754207570,7093,81642.93,-171.71,81471.22,0,292,3,8,6
26.67,1754207590,5800,32784.43,-103197.33,-70412.9,1,293,3,8,6
1.26,1754207627,8386,39237.01,-394.9,38842.11,0,293,3,8,6
7.57,1754207646,5916,29119.8,-66864.71,-37744.91,1,294,3,8,6
1.08,1754207687,8171,31516.06,-330.31,31185.75,0,294,3,8,6
1.09,1754207699,13,43742625.05,-166514.68,43576110.37,0,294,3,8,6
113.55,1754207725,5769,28587.66,-144276.68,-115689.02,1,295,3,8,6
2.13,1754207783,7092,26766.66,-11995.49,14771.17,1,296,3,8,6
1.59,1754207801,5444,23656.65,-2614.85,21041.8,0,296,3,8,6
6.82,1754207819,5786,28780.07,-53899.15,-25119.08,1,296,3,8,6
1.54,1754207856,8180,83748.57,-8074.0,75674.57,0,297,3,8,6
1.13,1754207891,6598,67297.75,-797.61,66500.14,0,298,3,8,6
1.08,1754207911,4659,26281.53,-11.99,26269.54,0,298,3,8,6
8.28,1754207920,6631,24521.33,-70216.0,-45694.67,1,298,3,8,6
1.74,1754207949,8957,33938.45,-5796.85,28141.6,0,299,3,8,6
2.48,1754207975,6799,24172.88,-17656.38,6516.5,1,299,3,8,6
5.28,1754207993,6672,26496.84,-48733.14,-22236.3,1,299,3,8,6
1.0,1754208027,543,1208993.88,-0.0,1208993.88,0,300,3,8,6
1.17,1754208059,1130,285117.95,-10251.84,274866.11,0,300,3,8,6
5.15,1754208078,5837,29808.93,-52604.18,-22795.25,1,301,3,8,6
1.53,1754208098,7870,32423.29,-2222.8,30200.49,0,301,3,8,6
4.14,1754208115,4741,25736.31,-35706.9,-9970.59,1,301,3,8,6
1.95,1754208149,8116,33370.92,-15287.55,18083.37,0,302,3,8,6
1.0,1754208167,6268,30888.94,-0.0,30888.94,0,302,3,8,6
4.67,1754208181,6309,26713.44,-47743.72,-21030.28,1,303,3,8,6
2.71,1754208212,8285,33672.23,-27921.67,5750.56,1,303,3,8,6
1.11,1754208240,5310,54538.91,-195.98,54342.93,0,304,3,8,6
3.29,1754208259,5716,27354.35,-31136.76,-3782.41,1,304,3,8,6
1.79,1754208277,8691,36732.5,-8824.92,27907.58,0,304,3,8,6
2.77,1754208296,6064,31624.05,-28443.94,3180.11,1,304,3,8,6
1.13,1754208323,7998,31124.45,-446.46,30677.99,0,305,3,8,6
2.7,1754208335,6768,30105.11,-32206.32,-2101.21,1,305,3,8,6
1.43,1754208367,7811,72828.02,-5393.78,67434.24,0,306,3,8,6
1.04,1754208394,21,33358519.88,-5209.85,33353310.03,0,306,3,8,6
21.29,1754208419,5780,33652.25,-118498.22,-84845.97,1,306,3,8,6
1.68,1754208456,509,1378983.69,-270203.73,1108779.96,0,307,3,8,6
3.1,1754208492,5471,25723.86,-25529.14,194.72,1,308,3,8,6
1.4,1754208502,7004,35652.65,-2930.22,32722.43,0,308,3,8,6
1.12,1754208513,6114,34581.2,-919.99,33661.21,0,308,3,8,6
1.6,1754208529,6030,29036.96,-3401.96,25635.0,0,308,3,8,6
1.66,1754208547,6344,31998.1,-4185.45,27812.65,0,309,3,8,6
2.8,1754208566,5948,37097.54,-36561.71,535.83,1,309,3,8,6
8.47,1754208586,6299,31108.44,-68074.64,-36966.2,1,309,3,8,6
1.02,1754208628,7921,82453.97,-33.23,82420.74,0,310,3,8,6
1.74,1754208650,2147,99102.22,-19060.63,80041.59,0,310,3,8,6
1.75,1754208663,575,1019213.37,-345667.53,673545.84,0,311,3,8,6
1.0,1754208688,5513,35601.8,-0.0,35601.8,0,311,3,8,6
53.18,1754208699,5514,34635.41,-137845.1,-103209.69,1,311,3,8,6
1.21,1754208746,6599,28354.06,-971.78,27382.28,0,312,3,8,6
1.69,1754208760,5619,28942.38,-6575.68,22366.7,0,312,3,8,6
14.1,1754208784,5861,31644.01,-94344.55,-62700.54,1,313,3,8,6
7.61,1754208823,7219,62933.1,-156474.34,-93541.24,1,313,3,8,6
5.03,1754208878,7174,26862.98,-49205.38,-22342.4,1,314,3,8,6
6.58,1754208897,7432,28131.65,-61571.63,-33439.98,1,314,3,8,6
1.28,1754208926,7798,32655.7,-1153.43,31502.27,0,315,3,8,6
3.34,1754208939,5769,24528.31,-28390.52,-3862.21,1,315,3,8,6
1.47,1754208966,7911,36573.55,-1191.46,35382.09,0,316,3,8,6
6.3,1754208986,6156,25746.65,-50143.11,-24396.46,1,316,3,8,6
1.05,1754209021,7516,30276.13,-91.68,30184.45,0,317,3,8,6
2.01,1754209033,6156,30949.2,-8634.57,22314.63,1,317,3,8,6
20.05,1754209057,7117,28902.34,-91135.06,-62232.72,1,317,3,8,6
1.8,1754209105,7103,28217.03,-5784.15,22432.88,0,318,3,8,6
6.47,1754209125,5153,26715.22,-58561.6,-31846.38,1,318,3,8,6
32.62,1754209156,8426,33023.39,-119310.6,-86287.21,1,319,3,8,6
1.37,1754209215,7891,28223.12,-1205.08,27018.04,0,320,3,8,6
1.32,1754209232,5696,28407.69,-710.43,27697.26,0,320,3,8,6
11.97,1754209244,5884,27626.62,-84570.9,-56944.28,1,320,3,8,6
1.07,1754209289,8666,39493.77,-90.86,39402.91,0,321,3,8,6
2.58,1754209302,6223,26961.16,-15336.87,11624.29,1,321,3,8,6
1.5,1754209329,7980,33761.07,-3039.67,30721.4,0,322,3,8,6
2.25,1754209344,1079,480935.48,-329120.26,151815.22,1,322,3,8,6
1.08,1754209379,6232,25313.84,-207.1,25106.74,0,322,3,8,6
2.25,1754209394,6232,29171.54,-24108.75,5062.79,1,323,3,8,6
2.11,1754209412,5252,22182.82,-9853.89,12328.93,1,323,3,8,6
2.72,1754209423,7163,29241.47,-30997.7,-1756.23,1,323,3,8,6
6.22,1754209450,6609,27358.73,-55897.19,-28538.46,1,324,3,8,6
46.5,1754209480,8532,34397.24,-139870.51,-105473.27,1,324,3,8,6
2.12,1754209549,7791,34022.67,-17732.21,16290.46,1,325,3,8,6
7.95,1754209549,7553,31905.45,-73266.77,-41361.32,1,325,3,8,6
1.0,1754209651,8206,36704.98,-0.0,36704.98,0,327,3,8,6
12.72,1754209670,5742,30546.12,-80423.4,-49877.28,1,327,3,8,6
1.58,1754209708,8330,36246.25,-3587.24,32659.01,0,328,3,8,6
7.37,1754209732,6398,31522.07,-68034.84,-36512.77,1,328,3,8,6
2.11,1754209765,8318,32204.25,-14714.31,17489.94,1,329,3,8,6
2.73,1754209790,5336,32304.08,-24937.35,7366.73,1,329,3,8,6
1.0,1754209810,7997,34616.69,-0.0,34616.69,0,330,3,8,6
1.54,1754209826,5739,30997.79,-2570.49,28427.3,0,330,3,8,6
1.51,1754209846,5748,25195.7,-2270.01,22925.69,0,330,3,8,6
66.55,1754209863,5757,29562.48,-135915.92,-106353.44,1,331,3,8,6
2.01,1754209924,7583,33737.13,-13237.44,20499.69,1,332,3,8,6
49.17,1754209954,5425,34082.24,-139707.09,-105624.85,1,332,3,8,6
1.04,1754210012,7571,33323.6,-86.79,33236.81,0,333,3,8,6
1.73,1754210027,5070,26064.54,-4237.48,21827.06,0,333,3,8,6
15.97,1754210041,6413,26071.03,-72540.68,-46469.65,1,334,3,8,6
1.45,1754210085,8095,36957.76,-1924.85,35032.91,0,334,3,8,6
2.46,1754210105,5658,33353.04,-20048.4,13304.64,1,335,3,8,6
23.38,1754210126,7205,30960.15,-98849.19,-67889.04,1,335,3,8,6
2.0,1754210181,8113,35422.8,-9123.17,26299.63,1,336,3,8,6
15.51,1754210200,5985,28520.12,-101466.2,-72946.08,1,336,3,8,6
2.36,1754210242,8250,29939.14,-19459.75,10479.39,1,337,3,8,6
1.03,1754210267,6458,31904.29,-360.41,31543.88,0,337,3,8,6
1.06,1754210283,6183,30561.12,-66.05,30495.07,0,338,3,8,6
2.02,1754210295,5643,26160.66,-5672.31,20488.35,1,338,3,8,6
1.18,1754210317,5287,36841.72,-401.77,36439.95,0,338,3,8,6
2.37,1754210327,5664,30133.74,-18163.15,11970.59,1,338,3,8,6
2.23,1754210347,6759,26986.69,-19269.54,7717.15,1,339,3,8,6
1.88,1754210369,5957,40701.8,-15305.99,25395.81,0,339,3,8,6
1.17,1754210388,5679,29617.4,-770.05,28847.35,0,339,3,8,6
1.22,1754210408,4917,28971.43,-447.62,28523.81,0,340,3,8,6
5.26,1754210419,6358,27733.84,-46736.42,-19002.58,1,340,3,8,6
6.4,1754210455,7800,34619.84,-74891.55,-40271.71,1,340,3,8,6
1.0,1754210489,8167,35552.59,-0.0,35552.59,0,341,3,8,6
12.82,1754210503,5705,32346.4,-87800.76,-55454.36,1,341,3,8,6
1.01,1754210542,7056,32855.52,-0.0,32855.52,0,342,3,8,6
9.77,1754210559,5473,36953.45,-102318.09,-65364.64,1,342,3,8,6
12.68,1754210595,7321,30204.43,-78148.27,-47943.84,1,343,3,8,6
1.5,1754210637,7601,32038.71,-2158.79,29879.92,0,343,3,8,6
1.08,1754210660,5599,32358.8,-372.23,31986.57,0,344,3,8,6
1.56,1754210673,5347,29902.92,-1848.31,28054.61,0,344,3,8,6
3.51,1754210685,5860,32376.23,-33614.61,-1238.38,1,344,3,8,6
1.0,1754210711,7794,42857.24,-0.0,42857.24,0,345,3,8,6
1.97,1754210729,7259,35770.06,-12969.44,22800.62,0,345,3,8,6
1.08,1754210745,5872,36222.92,-17.16,36205.76,0,345,3,8,6
1.13,1754210763,5421,38085.93,-73.0,38012.93,0,346,3,8,6
1.51,1754210773,5599,28414.36,-1669.09,26745.27,0,346,3,8,6
8.83,1754210789,5538,33689.92,-71470.33,-37780.41,1,346,3,8,6
5.45,1754210826,7418,38305.05,-69118.02,-30812.97,1,347,3,8,6
6.76,1754210862,8219,32775.56,-67551.21,-34775.65,1,347,3,8,6
1.12,1754210897,7951,37761.05,-184.57,37576.48,0,348,3,8,6
1.38,1754210911,5637,26312.18,-1106.7,25205.48,0,348,3,8,6
1.69,1754210923,5677,28942.66,-3520.35,25422.31,0,348,3,8,6
1.11,1754210942,6009,32217.29,-124.02,32093.27,0,349,3,8,6
5.91,1754210958,6390,23308.05,-49917.37,-26609.32,1,349,3,8,6
